4.999999999999999237e-03    9.998188467070096008e-01    1.000000000000000036e-10
5.041194267029587388e-03    9.997327018567446766e-01    1.000000000000000036e-10
5.082727927586390936e-03    9.997043349267702439e-01    1.000000000000000036e-10
5.124603777883937963e-03    1.000140420456762991e+00    1.000000000000000036e-10
5.166824637173335344e-03    9.995579859853508387e-01    1.000000000000000036e-10
5.209393347933089988e-03    9.995903259903086147e-01    1.000000000000000036e-10
5.252312776060467057e-03    1.000049755713650068e+00    1.000000000000000036e-10
5.295585811064457138e-03    1.000359901511847172e+00    1.000000000000000036e-10
5.339215366260274299e-03    9.999832176017835472e-01    1.000000000000000036e-10
5.383204378965509955e-03    9.998722479415257380e-01    1.000000000000000036e-10
5.427555810697900010e-03    9.998711878357152694e-01    1.000000000000000036e-10
5.472272647374675815e-03    9.998136810888155201e-01    1.000000000000000036e-10
5.517357899513603003e-03    9.999251630569422344e-01    1.000000000000000036e-10
5.562814602435676124e-03    9.998571515226987172e-01    1.000000000000000036e-10
5.608645816469441311e-03    9.999680010097919958e-01    1.000000000000000036e-10
5.654854627157045871e-03    1.000041370999489976e+00    1.000000000000000036e-10
5.701444145461961877e-03    9.998237396259722631e-01    1.000000000000000036e-10
5.748417507978449692e-03    9.999432884720106385e-01    1.000000000000000036e-10
5.795777877142694635e-03    1.000108873160262979e+00    1.000000000000000036e-10
5.843528441445726938e-03    9.999326832762698292e-01    1.000000000000000036e-10
5.891672415648108521e-03    1.000244825526315662e+00    1.000000000000000036e-10
5.940213040996321532e-03    9.998451036020815641e-01    1.000000000000000036e-10
5.989153585441003499e-03    1.000024090714894953e+00    1.000000000000000036e-10
6.038497343856977922e-03    1.000401241784793394e+00    1.000000000000000036e-10
6.088247638265037801e-03    9.998808098157843105e-01    1.000000000000000036e-10
6.138407818055626949e-03    9.996732588457931667e-01    1.000000000000000036e-10
6.188981260214319359e-03    9.996280754343229713e-01    1.000000000000000036e-10
6.239971369549196338e-03    1.000228428586665830e+00    1.000000000000000036e-10
6.291381578920034710e-03    1.000075001443473832e+00    1.000000000000000036e-10
6.343215349469440503e-03    9.995289393640227615e-01    1.000000000000000036e-10
6.395476170855885628e-03    9.996945288610210589e-01    1.000000000000000036e-10
6.448167561488605919e-03    9.997747113692289078e-01    1.000000000000000036e-10
6.501293068764496703e-03    9.997553455195865579e-01    1.000000000000000036e-10
6.554856269306955606e-03    9.998651979013287727e-01    1.000000000000000036e-10
6.608860769206635274e-03    9.999856482177802430e-01    1.000000000000000036e-10
6.663310204264248290e-03    9.999593688984352857e-01    1.000000000000000036e-10
6.718208240235328844e-03    9.998468229073669278e-01    1.000000000000000036e-10
6.773558573077055264e-03    9.998890468166949930e-01    1.000000000000000036e-10
6.829364929197033647e-03    9.996247461728724470e-01    1.000000000000000036e-10
6.885631065704195253e-03    9.998188057564960651e-01    1.000000000000000036e-10
6.942360770661764290e-03    9.999626925758515750e-01    1.000000000000000036e-10
6.999557863342239714e-03    9.999143658898910214e-01    1.000000000000000036e-10
7.057226194484553239e-03    9.998058992203721074e-01    1.000000000000000036e-10
7.115369646553306414e-03    9.998941256145660317e-01    1.000000000000000036e-10
7.173992134000174367e-03    9.997096577619636326e-01    1.000000000000000036e-10
7.233097603527407701e-03    1.000091102244365704e+00    1.000000000000000036e-10
7.292690034353555700e-03    1.000149494042019027e+00    1.000000000000000036e-10
7.352773438481390901e-03    9.999089888660671610e-01    1.000000000000000036e-10
7.413351860967963038e-03    1.000172739365879915e+00    1.000000000000000036e-10
7.474429380196956699e-03    9.998727778469657101e-01    1.000000000000000036e-10
7.536010108153282441e-03    9.998187103646787310e-01    1.000000000000000036e-10
7.598098190699871003e-03    9.997393446297304642e-01    1.000000000000000036e-10
7.660697807856806790e-03    9.999013846819463369e-01    1.000000000000000036e-10
7.723813174082772882e-03    9.999260161180927309e-01    1.000000000000000036e-10
7.787448538558735568e-03    9.999560023765864392e-01    1.000000000000000036e-10
7.851608185474048818e-03    9.999730061073752729e-01    1.000000000000000036e-10
7.916296434314863337e-03    9.997781623509304216e-01    1.000000000000000036e-10
7.981517640154971172e-03    1.000148174384179134e+00    1.000000000000000036e-10
8.047276193948953160e-03    9.998343207111638486e-01    1.000000000000000036e-10
8.113576522827820048e-03    9.998115173784329901e-01    1.000000000000000036e-10
8.180423090397093491e-03    1.000023975163891743e+00    1.000000000000000036e-10
8.247820397037258430e-03    9.999219941311500159e-01    1.000000000000000036e-10
8.315772980206784584e-03    9.998277154022687796e-01    1.000000000000000036e-10
8.384285414747590440e-03    9.998310323603756267e-01    1.000000000000000036e-10
8.453362313193067690e-03    9.997425778619114523e-01    1.000000000000000036e-10
8.523008326078574184e-03    9.998211166002639594e-01    1.000000000000000036e-10
8.593228142254541110e-03    1.000058982366543558e+00    1.000000000000000036e-10
8.664026489202182255e-03    1.000067268570280277e+00    1.000000000000000036e-10
8.735408133351704740e-03    1.000020041705627971e+00    1.000000000000000036e-10
8.807377880403241543e-03    1.000127036562859617e+00    1.000000000000000036e-10
8.879940575650403442e-03    1.000225757823920869e+00    1.000000000000000036e-10
8.953101104306446928e-03    9.998774510851630160e-01    1.000000000000000036e-10
9.026864391833177778e-03    1.000013769159978194e+00    1.000000000000000036e-10
9.101235404272588550e-03    1.000149501288925658e+00    1.000000000000000036e-10
9.176219148581136326e-03    1.000045141759185130e+00    1.000000000000000036e-10
9.251820672966870607e-03    9.996736977820348535e-01    1.000000000000000036e-10
9.328045067229272583e-03    1.000238007959290298e+00    1.000000000000000036e-10
9.404897463101967101e-03    9.997980784404572052e-01    1.000000000000000036e-10
9.482383034598149477e-03    9.998284356107429716e-01    1.000000000000000036e-10
9.560506998358954400e-03    9.998966461807859973e-01    1.000000000000000036e-10
9.639274614004681926e-03    1.000104062835044605e+00    1.000000000000000036e-10
9.718691184488849333e-03    9.999338455767278200e-01    1.000000000000000036e-10
9.798762056455237110e-03    1.000401788483091359e+00    1.000000000000000036e-10
9.879492620597828470e-03    9.995836025209535736e-01    1.000000000000000036e-10
9.960888312023777683e-03    9.995119658640544413e-01    1.000000000000000036e-10
1.004295461061925458e-02    9.965645670890882490e-01    1.000000000000000036e-10
1.012569704141843066e-02    9.866408372259690696e-01    1.000000000000000036e-10
1.020912117497540551e-02    9.667450323407773549e-01    1.000000000000000036e-10
1.029323262773927661e-02    9.460349839276979145e-01    1.000000000000000036e-10
1.037803706243222227e-02    9.285162551827601529e-01    1.000000000000000036e-10
1.046354018843077480e-02    9.132121479954740106e-01    1.000000000000000036e-10
1.054974776215018319e-02    8.990505907914480010e-01    1.000000000000000036e-10
1.063666558743193991e-02    8.855103902449631414e-01    1.000000000000000036e-10
1.072429951593455513e-02    8.720450190374473554e-01    1.000000000000000036e-10
1.081265544752749164e-02    8.582250389487499076e-01    1.000000000000000036e-10
1.090173933068836788e-02    8.442195410019465163e-01    1.000000000000000036e-10
1.099155716290342935e-02    8.303179512873822832e-01    1.000000000000000036e-10
1.108211499107134707e-02    8.158834160883864373e-01    1.000000000000000036e-10
1.117341891191030515e-02    8.008290751243444250e-01    1.000000000000000036e-10
1.126547507236843639e-02    7.860370885901548643e-01    1.000000000000000036e-10
1.135828967003769258e-02    7.699997136783991447e-01    1.000000000000000036e-10
1.145186895357108020e-02    7.539949273771275884e-01    1.000000000000000036e-10
1.154621922310332567e-02    7.374833927434694125e-01    1.000000000000000036e-10
1.164134683067506032e-02    7.201869188196693417e-01    1.000000000000000036e-10
1.173725818066042974e-02    7.025459252225297879e-01    1.000000000000000036e-10
1.183395973019829746e-02    6.843891838279313466e-01    1.000000000000000036e-10
1.193145798962692676e-02    6.656665007794828615e-01    1.000000000000000036e-10
1.202975952292232101e-02    6.463525164137486900e-01    1.000000000000000036e-10
1.212887094814011843e-02    6.264132879133508247e-01    1.000000000000000036e-10
1.222879893786113156e-02    6.061300191850313990e-01    1.000000000000000036e-10
1.232955021964060420e-02    5.855482638689081254e-01    1.000000000000000036e-10
1.243113157646112167e-02    5.642119546938837438e-01    1.000000000000000036e-10
1.253354984718925078e-02    5.427081826067653436e-01    1.000000000000000036e-10
1.263681192703600305e-02    5.206996798914894642e-01    1.000000000000000036e-10
