5.000000000000000104e-03    9.999454926250234132e-01    1.000000000000000036e-10
6.184738955823293298e-03    9.999576858091219211e-01    1.000000000000000036e-10
7.369477911646586492e-03    9.999618264217806640e-01    1.000000000000000036e-10
8.554216867469880553e-03    9.997443328033812637e-01    1.000000000000000036e-10
9.738955823293173747e-03    9.999266632549697054e-01    1.000000000000000036e-10
1.092369477911646694e-02    7.363582357646388798e-01    1.000000000000000036e-10
1.210843373493976013e-02    5.489245824888506764e-01    1.000000000000000036e-10
1.329317269076305333e-02    3.971953284943910978e-01    1.000000000000000036e-10
1.447791164658634652e-02    2.735837523109728719e-01    1.000000000000000036e-10
1.566265060240963972e-02    1.777920517160558878e-01    1.000000000000000036e-10
1.684738955823293291e-02    1.085402900663164638e-01    1.000000000000000036e-10
1.803212851405622610e-02    6.200423799117193296e-02    1.000000000000000036e-10
1.921686746987951930e-02    3.312431693104369440e-02    1.000000000000000036e-10
2.040160642570281249e-02    1.696573806164595674e-02    1.000000000000000036e-10
2.158634538152610569e-02    9.275252774615026091e-03    1.000000000000000036e-10
2.277108433734939888e-02    6.766077039187157541e-03    1.000000000000000036e-10
2.395582329317269207e-02    7.095928782361990775e-03    1.000000000000000036e-10
2.514056224899598527e-02    8.682137944234735033e-03    1.000000000000000036e-10
2.632530120481927846e-02    1.051784935675164831e-02    1.000000000000000036e-10
2.751004016064257165e-02    1.203594227955618635e-02    1.000000000000000036e-10
2.869477911646586485e-02    1.294542321780131795e-02    1.000000000000000036e-10
2.987951807228915804e-02    1.316885743307230107e-02    1.000000000000000036e-10
3.106425702811245124e-02    1.274100648368511196e-02    1.000000000000000036e-10
3.224899598393574096e-02    1.178185254291150286e-02    1.000000000000000036e-10
3.343373493975903415e-02    1.043726406172597494e-02    1.000000000000000036e-10
3.461847389558232735e-02    8.866718051341931570e-03    1.000000000000000036e-10
3.580321285140562054e-02    7.222564064996243524e-03    1.000000000000000036e-10
3.698795180722891374e-02    5.629321667645189632e-03    1.000000000000000036e-10
3.817269076305220693e-02    4.182677222529256403e-03    1.000000000000000036e-10
3.935742971887550012e-02    2.946702416964273701e-03    1.000000000000000036e-10
4.054216867469879332e-02    1.955039491212043259e-03    1.000000000000000036e-10
4.172690763052208651e-02    1.212565922191909291e-03    1.000000000000000036e-10
4.291164658634537971e-02    7.042885656832789361e-04    1.000000000000000036e-10
4.409638554216867290e-02    3.956333140548376893e-04    1.000000000000000036e-10
4.528112449799196609e-02    2.465431496271843414e-04    1.000000000000000036e-10
4.646586345381525929e-02    2.119886335472402812e-04    1.000000000000000036e-10
4.765060240963855248e-02    2.494585046266026935e-04    1.000000000000000036e-10
4.883534136546184568e-02    3.223363557330758073e-04    1.000000000000000036e-10
5.002008032128513887e-02    3.991071933134039663e-04    1.000000000000000036e-10
5.120481927710843206e-02    4.606238234813582011e-04    1.000000000000000036e-10
5.238955823293172526e-02    4.939300517973742874e-04    1.000000000000000036e-10
5.357429718875501845e-02    4.945431897449694770e-04    1.000000000000000036e-10
5.475903614457831164e-02    4.651754917305141266e-04    1.000000000000000036e-10
5.594377510040160484e-02    4.102319986593107879e-04    1.000000000000000036e-10
5.712851405622489803e-02    3.412835807446905692e-04    1.000000000000000036e-10
5.831325301204819123e-02    2.652140614911094037e-04    1.000000000000000036e-10
5.949799196787148442e-02    1.926353955882979872e-04    1.000000000000000036e-10
6.068273092369477761e-02    1.310584508133358036e-04    1.000000000000000036e-10
6.186746987951807081e-02    8.377699147245736282e-05    1.000000000000000036e-10
6.305220883534136400e-02    5.436363674624327801e-05    1.000000000000000036e-10
6.423694779116466413e-02    4.123843554831108847e-05    1.000000000000000036e-10
6.542168674698795039e-02    4.232421706580340479e-05    1.000000000000000036e-10
6.660642570281125052e-02    5.388014474150441211e-05    1.000000000000000036e-10
6.779116465863455065e-02    7.153351885811181092e-05    1.000000000000000036e-10
6.897590361445783691e-02    9.074146998914739014e-05    1.000000000000000036e-10
7.016064257028112316e-02    1.070396355740471032e-04    1.000000000000000036e-10
7.134538152610442330e-02    1.180224668068526831e-04    1.000000000000000036e-10
7.253012048192772343e-02    1.207948825096582558e-04    1.000000000000000036e-10
7.371485943775100969e-02    1.165872500690421748e-04    1.000000000000000036e-10
7.489959839357429594e-02    1.053615341791512669e-04    1.000000000000000036e-10
7.608433734939759607e-02    8.830180283787038276e-05    1.000000000000000036e-10
7.726907630522089621e-02    6.871173634306497252e-05    1.000000000000000036e-10
7.845381526104418246e-02    4.967615763300643706e-05    1.000000000000000036e-10
7.963855421686746872e-02    3.276639532729577195e-05    1.000000000000000036e-10
8.082329317269076885e-02    2.056070040792858171e-05    1.000000000000000036e-10
8.200803212851406898e-02    1.502732526771916693e-05    1.000000000000000036e-10
8.319277108433735524e-02    1.484694396857653163e-05    1.000000000000000036e-10
8.437751004016064149e-02    2.193279301028579076e-05    1.000000000000000036e-10
8.556224899598394162e-02    3.425428746606801341e-05    1.000000000000000036e-10
8.674698795180724176e-02    5.019104910234047404e-05    1.000000000000000036e-10
8.793172690763052801e-02    6.814418397391768726e-05    1.000000000000000036e-10
8.911646586345381427e-02    8.644040640368921759e-05    1.000000000000000036e-10
9.030120481927711440e-02    1.026349053194709402e-04    1.000000000000000036e-10
9.148594377510041453e-02    1.141701176040219929e-04    1.000000000000000036e-10
9.267068273092370079e-02    1.226870313909192553e-04    1.000000000000000036e-10
9.385542168674698704e-02    1.249521070958100634e-04    1.000000000000000036e-10
9.504016064257028717e-02    1.211356923539174817e-04    1.000000000000000036e-10
9.622489959839358731e-02    1.130911585778474461e-04    1.000000000000000036e-10
9.740963855421687356e-02    1.012900960304510887e-04    1.000000000000000036e-10
9.859437751004015982e-02    8.631256622078160216e-05    1.000000000000000036e-10
9.977911646586345995e-02    7.073345246431696480e-05    1.000000000000000036e-10
1.009638554216867601e-01    5.388487026032446426e-05    1.000000000000000036e-10
1.021485943775100463e-01    3.925327702847832120e-05    1.000000000000000036e-10
1.033333333333333326e-01    2.663690793021128946e-05    1.000000000000000036e-10
1.045180722891566327e-01    1.689947621960158309e-05    1.000000000000000036e-10
1.057028112449799329e-01    1.048892838554270630e-05    1.000000000000000036e-10
1.068875502008032191e-01    6.845781794527969595e-06    1.000000000000000036e-10
1.080722891566265054e-01    5.638418521525576998e-06    1.000000000000000036e-10
1.092570281124498055e-01    7.310253595907854605e-06    1.000000000000000036e-10
1.104417670682731056e-01    9.379856831668255179e-06    1.000000000000000036e-10
1.116265060240963919e-01    1.261188902014286893e-05    1.000000000000000036e-10
1.128112449799196781e-01    1.569458437442291160e-05    1.000000000000000036e-10
1.139959839357429783e-01    1.790778313735169318e-05    1.000000000000000036e-10
1.151807228915662784e-01    1.935439095441893545e-05    1.000000000000000036e-10
1.163654618473895647e-01    1.985564241758499835e-05    1.000000000000000036e-10
1.175502008032128509e-01    1.881418506979727924e-05    1.000000000000000036e-10
1.187349397590361511e-01    1.664522724446251264e-05    1.000000000000000036e-10
1.199196787148594512e-01    1.389825486617536965e-05    1.000000000000000036e-10
1.211044176706827374e-01    1.090148539624059940e-05    1.000000000000000036e-10
1.222891566265060237e-01    8.796480192170008525e-06    1.000000000000000036e-10
1.234738955823293238e-01    5.883614114601516254e-06    1.000000000000000036e-10
1.246586345381526240e-01    4.300248869559766868e-06    1.000000000000000036e-10
1.258433734939758963e-01    3.529017175656496434e-06    1.000000000000000036e-10
1.270281124497991965e-01    3.748831046506157847e-06    1.000000000000000036e-10
1.282128514056224966e-01    3.990708783384951022e-06    1.000000000000000036e-10
1.293975903614457967e-01    4.879040709181539037e-06    1.000000000000000036e-10
1.305823293172690969e-01    6.830565379342965511e-06    1.000000000000000036e-10
1.317670682730923692e-01    7.961825320328637026e-06    1.000000000000000036e-10
1.329518072289156694e-01    9.162493691219354461e-06    1.000000000000000036e-10
1.341365461847389695e-01    9.477748460338708929e-06    1.000000000000000036e-10
1.353212851405622419e-01    1.001538997838498127e-05    1.000000000000000036e-10
1.365060240963855420e-01    9.440541205645216276e-06    1.000000000000000036e-10
1.376907630522088422e-01    9.173992447592143777e-06    1.000000000000000036e-10
1.388755020080321423e-01    7.695876914091823650e-06    1.000000000000000036e-10
1.400602409638554424e-01    6.017346617515228949e-06    1.000000000000000036e-10
1.412449799196787148e-01    4.777519499294833644e-06    1.000000000000000036e-10
1.424297188755020149e-01    3.029344390345754862e-06    1.000000000000000036e-10
1.436144578313253151e-01    2.545372101136209389e-06    1.000000000000000036e-10
1.447991967871485874e-01    1.912522032698305597e-06    1.000000000000000036e-10
1.459839357429718876e-01    1.910700273174973939e-06    1.000000000000000036e-10
1.471686746987951877e-01    2.981250108529397298e-06    1.000000000000000036e-10
1.483534136546184878e-01    4.615436765080691911e-06    1.000000000000000036e-10
1.495381526104417880e-01    6.200720114652442900e-06    1.000000000000000036e-10
1.507228915662650603e-01    8.049126770291835099e-06    1.000000000000000036e-10
1.519076305220883605e-01    1.009547107970389366e-05    1.000000000000000036e-10
1.530923694779116606e-01    1.206420335314530536e-05    1.000000000000000036e-10
1.542771084337349330e-01    1.362220647218083345e-05    1.000000000000000036e-10
1.554618473895582331e-01    1.473343846408497183e-05    1.000000000000000036e-10
1.566465863453815333e-01    1.596776572292422708e-05    1.000000000000000036e-10
1.578313253012048334e-01    1.395840389002926962e-05    1.000000000000000036e-10
1.590160642570281335e-01    1.361851579400130151e-05    1.000000000000000036e-10
1.602008032128514059e-01    1.288463943984583596e-05    1.000000000000000036e-10
1.613855421686747060e-01    1.115061619974953227e-05    1.000000000000000036e-10
1.625702811244980062e-01    9.195248199240681553e-06    1.000000000000000036e-10
1.637550200803212785e-01    7.676860239683508586e-06    1.000000000000000036e-10
1.649397590361445787e-01    5.496347948028302839e-06    1.000000000000000036e-10
1.661244979919678788e-01    3.276086800533883426e-06    1.000000000000000036e-10
1.673092369477911789e-01    2.847393697496912672e-06    1.000000000000000036e-10
1.684939759036144791e-01    2.090730732607143730e-06    1.000000000000000036e-10
1.696787148594377514e-01    1.697886862239253209e-06    1.000000000000000036e-10
1.708634538152610516e-01    1.354759904552340826e-06    1.000000000000000036e-10
1.720481927710843517e-01    1.562525455293853921e-06    1.000000000000000036e-10
1.732329317269076241e-01    2.051495336005678286e-06    1.000000000000000036e-10
1.744176706827309242e-01    2.200608432968184744e-06    1.000000000000000036e-10
